"hospital_clave","hospital_nombre","categoria","clave","descripcion","stock","minimo","fecha","dias_restantes"
"VZIM001794","Hospital de la Comunidad de Gutierrez Zamora","material","S/C","PELÍCULA DE PLÁSTICO AUTOADHERIBLE DE  30 CM  DE 280 A  600 MTS DE LARGO.",0,NULL,"",NULL
"VZIM001794","Hospital de la Comunidad de Gutierrez Zamora","material","060.597.0037","RESINAS. AUTOPOLIMERIZABLES. PARA RESTAURACIÓN DE DIENTES ANTERIORES. EPÓXICAS A BASE DE CUARZO Y AGLUTINANTES. ESTUCHE CON BASE Y CATALIZADOR.",0,0,"",NULL
"VZIM001794","Hospital de la Comunidad de Gutierrez Zamora","material","S/C","PUNTAS DE ACABADO Y PULIDO PARA APLICACIONES OCLUSALES E INTERPROXIMALES. TRES GRADOS DE ABRASIÓN Y CUATRO FORMAS DIFERENTES: LLAMA PEQUEÑA, LLAMA GRANDE, COPA Y DISCO.  (PIEDRAS PARA PULIR COMPOSITES)",2,NULL,"",NULL
"VZIM001794","Hospital de la Comunidad de Gutierrez Zamora","material","060.749.0836","PULIDOR. SISTEMA DE PULIDO PARA USO DENTAL. KIT. LAS INSTITUCIONES PODRÁN ELEGIR LAS VARIANTES DEL SISTEMA.",NULL,1,"",NULL
"VZIM001794","Hospital de la Comunidad de Gutierrez Zamora","material","060.791.0122","RESINA. FOTOPOLIMERIZABLE PARA RESTAURACIÓN DE DIENTES ANTERIORES Y POSTERIORES. JERINGA 3G.  LAS INSTITUCIONES PODRÁN ELEGIR LAS VARIANTES DE COLOR Y COMPOSICIÓN.",NULL,2,"",NULL
"VZIM001794","Hospital de la Comunidad de Gutierrez Zamora","material","060.960.0024","RESTAURADOR EN BLOQUE DE VIDRIO HIBRIDO/CAPA AUTOADHESIVA FOTOPOLIMERISABLE (CEMENTO DENTAL DE RESINA COMPUESTA)",NULL,NULL,"",NULL
"VZIM001794","Hospital de la Comunidad de Gutierrez Zamora","material","060.815.0058","SELLADORES. DE FISURAS Y FOSETAS. ENVASE CON 3 ML DE BOND BASE. ENVASE CON 3 ML DE SELLADOR DE FISURAS. 2 ENVASES CON 3 ML CADA UNO CON BOND CATALIZADOR. JERINGA CON 2 ML DE GEL GRABADOR. 2 PORTAPINCELES. 10 CÁNULAS. 1 BLOCK DE MEZCLA. 5 POZOS DE MEZCLA. 30 PINCELES. 1 INSTRUCTIVO. ESTUCHE.",NULL,0,"",NULL
"VZIM004370","Hospital General Papantla Dr.Jose Buill Belenguer","material","060.431.0532","FRESAS DENTALES PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD. DE DIAMANTE, GRANO GRUESO, FORMA REDONDA, NO. 014.",5,0,"2026-02-27",-47
"VZIM004370","Hospital General Papantla Dr.Jose Buill Belenguer","material","S/C","PUNTAS DE ACABADO Y PULIDO PARA APLICACIONES OCLUSALES E INTERPROXIMALES. TRES GRADOS DE ABRASIÓN Y CUATRO FORMAS DIFERENTES: LLAMA PEQUEÑA, LLAMA GRANDE, COPA Y DISCO.  (PIEDRAS PARA PULIR COMPOSITES)",1,NULL,"2026-02-27",-47
"VZIM004370","Hospital General Papantla Dr.Jose Buill Belenguer","material","S/C","MATERIAL ALCASITE DE OBTURACIÓN DEFINITIVO PARA LOS DIENTES POSTERIORES CONTIENE 15 GR DE POLVO Y 4 GR LIQUIDO",1,NULL,"2026-02-28",-46
"VZIM004370","Hospital General Papantla Dr.Jose Buill Belenguer","material","060.431.0615","FRESAS DENTALES PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD. DE DIAMANTE, PARA TERMINACIÓN DE COMPOSITES FORMA CILÍNDRICA NO. 012",25,0,"2026-03-04",-42
"VZIM004370","Hospital General Papantla Dr.Jose Buill Belenguer","material","060.182.0186","CEMENTOS. IONÓMERO DE VIDRIO RESTAURATIVO II.COLOR NO. 22.POLVO 15 G.SILICATO DE ALUMINIO 95% -97%.ÁCIDO POLIACRÍLICO 3% -5%.LÍQUIDO 10 G 8 ML.ÁCIDO POLIACRÍLICO 75%.ÁCIDO TARTÁRICO 10% - 15%.BARNIZ COMPATIBLE LÍQUIDO 10 G. JUEGO.",1,1,"2026-03-20",-26
"VZIM004370","Hospital General Papantla Dr.Jose Buill Belenguer","material","060.182.1440","CEMENTOS. IONÓMERO DE VIDRIO RESTAURATIVO TIPO II. PARA TRATAMIENTO RESTAURATIVO ATRAUMÁTICO (TRA). PARA RESTAURACIONES INTERMEDIAS. PARA BASES. PARA ODONTOLOGÍA MÍNIMAMENTE INVASIVA (OMI). TONO A3 . POLVO GRANULADO RADIOPACO: 12.5 G. VIDRIO DE FLUOROSILICATO DE CALCIO LANTANO. ALUMINIO RECUBIERTO 90% . ÁCIDO POLIACRÍLICO. 10% ÁCIDO BENZÓICO <0.1% PIGMENTOS <0.1% LÍQUIDO DE 8.5 ML (10GR). AGUA  55%-65%  COPOLÍMERO  DE  ÁCIDO ACRÍLICO  Y ÁCIDO MALÉICO. 25-35% ÁCIDO TARTÁRICO. 9.1% ÁCIDO BENZÓICO. 0.1% LOSETA DE PAPEL ENCERADO CUCHARILLA DISPENSADORA GUÍA DE APLICACIÓN E INSTRUCTIVO. ESTUCHE.",1,1,"2026-05-01",16
"VZIM004370","Hospital General Papantla Dr.Jose Buill Belenguer","material","060.749.0703","PASTAS. PARA PROFILAXIS DENTAL. ABRASIVA. CON ABRASIVOS BLANDOS.  ENVASE CON 200 G.",4,2,"2026-05-31",46
"VZIM004370","Hospital General Papantla Dr.Jose Buill Belenguer","material","060.219.0068","COLORANTES. REVELADORES DE PLACAS DENTOBACTERIANAS. TABLETAS SIN SABOR. ENVASE CON 100 PIEZAS.",6,3,"2026-10-11",179
"VZIM004370","Hospital General Papantla Dr.Jose Buill Belenguer","material","060.431.0599","FRESAS DENTALES PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD. DE DIAMANTE, GRANO GRUESO, FORMA CILÍNDRICA. NO. 012.",5,0,"2026-11-20",219
"VZIM004370","Hospital General Papantla Dr.Jose Buill Belenguer","material","060.182.1150","CEMENTOS PROTECTOR PULPAR PARA SELLAR CAVIDADES DENTALES. DE HIDRÓXIDO DE CALCIO, COMPUESTO Y APLICADOR AUTOPOLIMERIZABLE, DOS PASTAS SEMILÍQUIDAS, BASE 13 DESECHABLE G Y CATALIZADOR 11 G CON BLOQUE DE PAPEL PARA MEZCLAR.",7,1,"2026-11-20",219
"VZIM004370","Hospital General Papantla Dr.Jose Buill Belenguer","material","060.182.0228","CEMENTOS. IONÓMERO DE VIDRIO. PARA TRATAMIENTO RESTAURATIVO ATRAUMÁTICO. POLVO: 10 G. SILICATO DE ALUMINIO 89 -95%. ÁCIDO POLIACRÍLICO 0.-10%. LÍQUIDO 6 G 4.8 ML AGUA DESTILADA.ÁCIDO POLIACRÍLICO 40 -50%.BARNIZ 5 G.CLORURO DE POLIVINIL 10 -20%.ACETATO ETÍLICO 75 -85%. ESTUCHE.",4,1,"2027-02-28",319
"VZIM004370","Hospital General Papantla Dr.Jose Buill Belenguer","material","060.182.0160","CEMENTO: IONÓMERO DE VIDRIO I.    PARA CEMENTACIONES DEFINITIVAS.    POLVO 35 G.    SILICATO DE ALUMINIO 95% -97%.    ÁCIDO POLIACRÍLICO 3% - 5%.    LÍQUIDO 25 G, 20 ML.    ÁCIDO POLIACRÍLICO 75%.    ÁCIDO POLIBÁSICO 10-15%.    JUEGO.",3,1,"2027-03-30",349
"VZIM004370","Hospital General Papantla Dr.Jose Buill Belenguer","material","060.791.0106","RESINA. FOTOPOLIMERIZABLE PARA RESTAURACIÓN DE DIENTES ANTERIORES Y POSTERIORES. JERINGA 3.5G.  LAS INSTITUCIONES PODRÁN ELEGIR LAS VARIANTES DE COLOR Y COMPOSICIÓN.",0,2,"2027-03-31",350
"VZIM004370","Hospital General Papantla Dr.Jose Buill Belenguer","material","060.791.0114","RESINA. FOTOPOLIMERIZABLE PARA RESTAURACIÓN DE DIENTES ANTERIORES Y POSTERIORES. JERINGA 4G.  LAS INSTITUCIONES PODRÁN ELEGIR LAS VARIANTES DE COLOR Y COMPOSICIÓN.",2,2,"2027-03-31",350
"VZIM004370","Hospital General Papantla Dr.Jose Buill Belenguer","material","060.960.0024","RESTAURADOR EN BLOQUE DE VIDRIO HIBRIDO/CAPA AUTOADHESIVA FOTOPOLIMERISABLE (CEMENTO DENTAL DE RESINA COMPUESTA)",1,NULL,"2027-04-26",376
"VZIM004370","Hospital General Papantla Dr.Jose Buill Belenguer","material","060.182.1366","CEMENTOS DENTALES. PARA USO QUIRÚRGICO. DE OXIDO DE ZINC CON ENDURECEDOR (POLVO) 65 G Y EUGENOL (LIQUIDO) 30 ML. CON GOTERO DE PLÁSTICO.",1,1,"2027-06-30",441
"VZIM004370","Hospital General Papantla Dr.Jose Buill Belenguer","material","060.082.0310","APLICADORES, APLICADOR PLASTICO DESECHABLE PARA MATERIALES, ENVASE CON 100 APLICADORES GRUESOS",5,NULL,"2027-08-21",493
"VZIM004370","Hospital General Papantla Dr.Jose Buill Belenguer","material","060.189.0254","CEPILLO PARA PULIDO DE AMALGAMAS Y PROFILAXIS. DE CERDAS BLANCAS EN FORMA DE COPA. PARA CONTRA-ÁNGULO.",20,20,"2027-11-09",573
"VZIM004370","Hospital General Papantla Dr.Jose Buill Belenguer","material","060.593.0106","LOSETA. PARA BATIR CEMENTO. DE VIDRIO. TAMAÑO: 8 X 12 X 0.5 CM. PIEZA.",1,1,"2028-04-05",721
"VZIM004370","Hospital General Papantla Dr.Jose Buill Belenguer","material","060.082.0294","APLICADORES, APLICADOR PLASTICO DESECHABLE PARA MATERIALES, ENVASE CON 100 APLICADORES FINO",5,NULL,"2028-08-21",859
"VZIM004370","Hospital General Papantla Dr.Jose Buill Belenguer","material","060.272.0047","CUCHARILLAS. PARA APLICACIÓN TÓPICA DE FLÚOR EN GEL DE VINIL ATÓXICO DESECHABLES. ESTUCHE QUE CONSTA DE: 1 PAR PARA ADULTOS.",30,100,"2028-10-09",908
"VZIM004370","Hospital General Papantla Dr.Jose Buill Belenguer","material","060.811.0060","HILOS. SEDA DENTAL SIN CERA. ENVASE CON ROLLO DE 50 M.",8,5,"2029-02-28",1050
"VZIM004370","Hospital General Papantla Dr.Jose Buill Belenguer","material","060.040.8041","AGUJAS DENTALES. TIPO CARPULE. DESECHABLE. LONGITUD. 20-25 MM CALIBRE: 30 G TAMAÑO: CORTA.",9,1,"2029-02-28",1050
"VZIM004370","Hospital General Papantla Dr.Jose Buill Belenguer","material","060.040.8058","AGUJAS DENTAL .TIPO CARPULE. DESECHABLE. LONGITUD. 25-42 MM CALIBRE. 27 G TAMAÑO. LARGA.",4,1,"2029-02-28",1050
"VZIM004370","Hospital General Papantla Dr.Jose Buill Belenguer","material","060.189.0015","CEPILLOS. DENTAL, PARA ADULTO, CON MANGO DE PLÁSTICO Y CERDAS RECTAS DE NYLON 6.12, 100 % VIRGEN O POLIÉSTER P.B.T. 100 % VIRGEN, DE PUNTAS REDONDEADAS EN 4 HILERAS, CABEZA CORTA, CONSISTENCIA MEDIANA.",5,300,"2029-03-31",1081
"VZIM004370","Hospital General Papantla Dr.Jose Buill Belenguer","material","060.182.1275","CEMENTOS. DENTALES. PARA RESTAURACIÓN INTERMEDIA. DE ÓXIDO DE ZINC (POLVO) 38 G Y EUGENOL (LÍQUIDO) 14 ML. CON GOTERO DE PLÁSTICO. JUEGO.",3,0,"2029-03-31",1081
"VZIM004370","Hospital General Papantla Dr.Jose Buill Belenguer","material","060.910.0011","EYECTORES. PARA SALIVA DE PLÁSTICO DESECHABLE. ENVASE CON 100 PIEZAS.",6,1,"2029-03-31",1081
"VZIM004370","Hospital General Papantla Dr.Jose Buill Belenguer","material","060.082.0294","APLICADORES, APLICADOR PLASTICO DESECHABLE PARA MATERIALES, ENVASE CON 100 APLICADORES FINO",4,NULL,"2029-03-31",1081
"VZIM004370","Hospital General Papantla Dr.Jose Buill Belenguer","material","060.272.0021","CUCHARILLAS. PARA APLICACIÓN TÓPICA DE FLÚOR EN GEL DE VINIL ATÓXICO DESECHABLES. ESTUCHE QUE CONSTA DE: 1 PAR PARA NIÑOS DE 4 A 7 AÑOS.",30,100,"2029-04-14",1095
"VZIM004370","Hospital General Papantla Dr.Jose Buill Belenguer","material","S/C","DIQUE DE HULE. 6*6 GROSOR MEDIO  .18 A .23.",2,NULL,"2029-07-19",1191
"VZIM004370","Hospital General Papantla Dr.Jose Buill Belenguer","material","S/C","CAMPO DESECHABLE. CUENTA CON DOS CAPAS DE PROTECCIÓN: 1 CAPA DE PAPEL Y UNA DE POLIETILENO. MED. 45 CM X 35 CM, DIFERENTES COLORES",50,1,"2029-08-31",1234
"VZIM004370","Hospital General Papantla Dr.Jose Buill Belenguer","material","S/C","VASOS DESECHABLES BIODEGRADABLES DE 4 ONZAS. 100 PIEZAS",2,NULL,"2029-10-15",1279
"VZIM004370","Hospital General Papantla Dr.Jose Buill Belenguer","material","060.189.0106","CEPILLOS. DENTAL INFANTIL, CON MANGO DE PLÁSTICO Y CERDAS RECTAS DE NYLON 6.12, 100 % VIRGEN O POLIÉSTER P.B.T. 100 % VIRGEN, DE PUNTAS REDONDEADAS EN 3 HILERAS, CABEZA CORTA, CONSISTENCIA MEDIANA.",11,300,"2029-10-31",1295
"VZIM004370","Hospital General Papantla Dr.Jose Buill Belenguer","material","060.272.0039","CUCHARILLAS. PARA APLICACIÓN TÓPICA DE FLÚOR EN GEL DE VINIL ATÓXICO DESECHABLES. ESTUCHE QUE CONSTA DE: 1 PAR PARA ADOLESCENTES.",30,100,"2030-02-20",1407
"VZIM004370","Hospital General Papantla Dr.Jose Buill Belenguer","material","060.276.0050","CUÑAS. DE MADERA PARA ESPACIOS INTERDENTARIOS. ENVASE CON 100 PIEZAS.",5,1,"2030-02-20",1407
"VZIM004370","Hospital General Papantla Dr.Jose Buill Belenguer","material","060.889.0158","TIRAS. DE CELULOIDE PARA CONFORMAR RESTAURACIONES DE RESINA. ANCHO: 8 A10 MM CALIBRE:",1,1,"2030-02-20",1407
"VZIM004370","Hospital General Papantla Dr.Jose Buill Belenguer","material","060.066.0500","FLUORURO DE SODIO. PARA PREVENCIÓN DE CARIES. ACIDULADO AL 2%. EN GEL DE SABOR. ENVASE CON 480 ML.",5,1,"2030-02-20",1407
"VZIM004370","Hospital General Papantla Dr.Jose Buill Belenguer","material","060.203.0058","BANDA MATRIZ 5MM",12,NULL,"2030-02-28",1415
"VZIM004370","Hospital General Papantla Dr.Jose Buill Belenguer","material","060.189.0254","CEPILLO PARA PULIDO DE AMALGAMAS Y PROFILAXIS. DE CERDAS BLANCAS EN FORMA DE COPA. PARA CONTRA-ÁNGULO.",10,20,"2030-02-28",1415
"VZIM004370","Hospital General Papantla Dr.Jose Buill Belenguer","mobiliario","S/C","CARRO CAJONERO CON RUEDAS",1,NULL,"",NULL
"VZIM004370","Hospital General Papantla Dr.Jose Buill Belenguer","mobiliario","S/C","",NULL,NULL,"",NULL
"VZIM006105","Hospital General de Cardel","instrumental","537.426.0205","FÓRCEPS PARA ODONTECTOMÍAS DEL No. 151 B",1581,NULL,"2026-02-25",-49
"VZIM006105","Hospital General de Cardel","instrumental","537.426.0205","FÓRCEPS PARA ODONTECTOMÍAS DEL No. 151 B",1581,NULL,"2026-02-25",-49
"VZIM006105","Hospital General de Cardel","instrumental","537.426.0205","FÓRCEPS PARA ODONTECTOMÍAS DEL No. 151 B",40000,NULL,"2026-03-13",-33
"VZIM004580","HOSPITAL GENERAL PEROTE VERACRUZ","mobiliario","511.232.0022","CESTO DE PAPELES",2,NULL,"2031-06-11",1883
"VZIM004580","HOSPITAL GENERAL PEROTE VERACRUZ","mobiliario","511.836.0295","SILLÓN GIRATORIO DE RESPALDO BAJO",1,NULL,"2029-09-25",1259
"VZIM004580","HOSPITAL GENERAL PEROTE VERACRUZ","mobiliario","S/C","LAVABO CONTRA MURO",1,NULL,"2030-05-13",1489
"VZIM004580","HOSPITAL GENERAL PEROTE VERACRUZ","mobiliario","350.308.0040","DESPCHADOR DE TOALLA DE PAPEL INTERDOBLADA GRANDE",1,NULL,"2030-10-14",1643
"VZIM004580","HOSPITAL GENERAL PEROTE VERACRUZ","mobiliario","511.339.0206","ESCRITORIO CHICO CON PEDESTAL DERECHO",1,NULL,"2030-10-15",1644
"VZIM004580","HOSPITAL GENERAL PEROTE VERACRUZ","mobiliario","511.076.0203","ARCHIVERO DE 4 GAVETAS",1,NULL,"2030-10-15",1644
"VZIM004580","HOSPITAL GENERAL PEROTE VERACRUZ","mobiliario","S/C","AIRE ACONDICIONADO",2,NULL,"2030-10-15",1644
"VZIM004580","HOSPITAL GENERAL PEROTE VERACRUZ","mobiliario","S/C","CARRO CAJONERO CON RUEDAS",1,NULL,"2030-11-26",1686
"VZIM004580","HOSPITAL GENERAL PEROTE VERACRUZ","mobiliario","511.232.0022","CESTO DE PAPELES",2,NULL,"2031-06-11",1883
"VZIM004580","HOSPITAL GENERAL PEROTE VERACRUZ","mobiliario","511.814.0127","SILLA FIJA ACOJINADA APILABLE",1,NULL,"2033-07-01",2634
"VZIM004580","HOSPITAL GENERAL PEROTE VERACRUZ","mobiliario","519.132.0059","BOTE DE CAMPANA",0,NULL,"2034-10-09",3099
"VZIM004580","HOSPITAL GENERAL PEROTE VERACRUZ","mobiliario","515.957.0109","VITRINA DE 75 CM CONTRA MURO",1,NULL,"2034-12-20",3171
"VZIM004580","HOSPITAL GENERAL PEROTE VERACRUZ","mobiliario","S/C","VITRINA DOBLE ESMALTADA DOS PUERTAS SUPERIORES DE CRISTAL CON CERRADURA Y ENTREPAÑOS DE CRISTAL, DOS CAJONES CENTRALES, DOS PUERTAS DE LÁMINA DE HACER O INFERIORES CON ENTREPAÑOS",0,NULL,"",NULL
"VZIM004580","HOSPITAL GENERAL PEROTE VERACRUZ","mobiliario","S/C","MESA ALTA CON RESPALDO Y FREGADERO DE 120 CM",0,NULL,"",NULL
"VZIM004580","HOSPITAL GENERAL PEROTE VERACRUZ","mobiliario","S/C","ESPEJO DE PARED",0,NULL,"",NULL
"VZIM004580","HOSPITAL GENERAL PEROTE VERACRUZ","mobiliario","S/C","ESPEJO INDIVIDUAL PARA PACIENTES",0,NULL,"",NULL
"VZIM004580","Hospital General Perote Veracruz","bienesInformaticos","S/C","COMPUTADORA DE ESCRITORIO MEDIO RENDIMIENTO WINDOWS",1,1,"2030-10-15",1644
"VZIM004580","Hospital General Perote Veracruz","bienesInformaticos","S/C","EQUIPO MULTIFUNCIONAL LÁSER MONOCROMÁTICO",1,0,"2030-11-12",1672
"VZIM004580","Hospital General Perote Veracruz","bienesInformaticos","S/C","UNIDAD DE ENERGÍA ININTERRUMPIDA TIPO 3. INTERACTIVO, CAPACIDAD DE 500 VA/300 WATSS.",0,0,"",NULL
"VZIM004580","Hospital General Perote Veracruz","insumos","010.000.0267.00","LIDOCAÍNA, EPINEFRINA. SOLUCIÓN INYECTABLE AL 2%. CAJA CON 50 CARTUCHOS DENTALES CON 1.8 ML",26,NULL,"2026-04-30",15
"VZIM004580","Hospital General Perote Veracruz","insumos","S/C","MEPIVACAÍNA 3% SIN VASOCONSTRICTOR. CAJA CON 50 CARTUCHOS DENTALES DE 1.8 ML CADA UNO.",13,NULL,"2026-05-24",39
"VZIM004580","Hospital General Perote Veracruz","insumos","S/C","BENZOCAÍNA 20% GEL, FRASCO 30 g",1,NULL,"2026-07-15",91
"VZIM004580","Hospital General Perote Veracruz","insumos","010.000.0267.00","LIDOCAÍNA, EPINEFRINA. SOLUCIÓN INYECTABLE AL 2%. CAJA CON 50 CARTUCHOS DENTALES CON 1.8 ML",1,NULL,"2027-04-07",357
"VZIM004580","Hospital General Perote Veracruz","insumos","010.000.0267.00","LIDOCAÍNA, EPINEFRINA. SOLUCIÓN INYECTABLE AL 2%. CAJA CON 50 CARTUCHOS DENTALES CON 1.8 ML",4,NULL,"2027-09-01",504
"VZIM004580","Hospital General Perote Veracruz","insumos","070.817.0550","SOLUCIÓN PARA REVELADO PARA SISTEMA MANUAL DE REVELADOR CONCENTRADO. ENVASE 828 ML. (LA MARCA DE ESTE PRODUCTO DEBE SER LA MISMA DE LA CLAVE 070.426.0363)1",0,NULL,"",NULL
"VZIM004580","Hospital General Perote Veracruz","insumos","070.426.0363","SOLUCIÓN PARA FIJADO PARA SISTEMA MANUAL DE FIJADOR CONCENTRADO. ENVASE 828 ML. (LA MARCA DE ESTE PRODUCTO DEBE SER LA MISMA DE LA CLAVE 070.817.0550)1",0,NULL,"",NULL
"VZIM004580","Hospital General Perote Veracruz","insumos","070.707.0496","PELÍCULA RADIOGRÁFICA, DENTAL ADULTO, MEDIDAS: EN UN RANGO DE 3 A 3.5 CM POR 4 A 4.5 CM. CAJA CON 150 PELÍCULAS1",0,NULL,"",NULL
"VZIM004580","Hospital General Perote Veracruz","insumos","070.707.0587","PELÍCULA RADIOGRÁFICA INFANTIL SENCILLA PERIAPICAL DE 2.2 * 3.5 CM. CAJA CON 100 PELÍCULAS1",0,NULL,"",NULL
"VZIM004580","Hospital General Perote Veracruz","instrumental","537.025.0069","ALVEOLOTOMO MEAD PINZA GUBIA LONGITUD 17CM",1,1,"",NULL
"VZIM004580","Hospital General Perote Veracruz","instrumental","537.065.0052","APLICADOR DE HIDROXIDO DE CALCIO",5,1,"",NULL
"VZIM004580","Hospital General Perote Veracruz","instrumental","537.079.0015","ARCO YOUNG PORTA DIQUE DE HULE",1,1,"",NULL
"VZIM004580","Hospital General Perote Veracruz","instrumental","535.137.0035","BISTURÍ QUIRÚRGICO. MANGO N° 3, CON ESCALA",0,NULL,"",NULL
"VZIM004580","Hospital General Perote Veracruz","instrumental","537.105.0179","BISTURÍ GOLDMAN FOX. NO.7",0,1,"",NULL
"VZIM004580","Hospital General Perote Veracruz","instrumental","537.151.0016","BOTA FRESA BRODEN: ADITAMIENTO PARA PIEZA DE MANO DE ALTA VELOCIDAD",0,0,"",NULL
"VZIM004580","Hospital General Perote Veracruz","instrumental","537.147.0017","BUDINERA DE ACERO INOXIDABLE 25 X 16 CM Y 700 ML.",0,0,"",NULL
"VZIM004580","Hospital General Perote Veracruz","instrumental","S/C","CAJA METALICA CON TAPA PARA INSTRUMENTAL 20 X 10 X 4.5 CM",1,0,"",NULL
"VZIM004580","Hospital General Perote Veracruz","instrumental","535.260.2154","CUCHARILLA LUCAS DE DOBLE EXTREMO 17CM DE LONGITUD",2,1,"",NULL
"VZIM004580","Hospital General Perote Veracruz","instrumental","537.251.0098","CURETA CK-6 DE DOBLE EXTREMO",0,NULL,"",NULL
"VZIM004580","Hospital General Perote Veracruz","instrumental","537.251.0015","CURETA MC CALL DERECHA E IZQUIERDA. JUEGO.",0,1,"",NULL
"VZIM004580","Hospital General Perote Veracruz","instrumental","537.327.0452","ELEVADOR BEIN CON MANGO METALICO RECTO ACANALADO DE 2 O 3 MM ANCHO DE HOJA",1,1,"",NULL
"VZIM004580","Hospital General Perote Veracruz","instrumental","537.327.0551","ELEVADOR APICAL FLOHR MANGO METALICO BRAZO ANGULAR EXTREMO FINO CORTO DERECHO",1,0,"",NULL
"VZIM004580","Hospital General Perote Veracruz","instrumental","537.327.0700","ELEVADOR APICAL FLOHR MANGO METALICO BRAZO ANGULAR EXTREMO FINO CORTO IZQUIERDO",1,0,"",NULL
"VZIM004580","Hospital General Perote Veracruz","instrumental","537.327.2664","ELEVADOR BEIN CON MANGO METALICO RECTO ACALANADO DE 4MM.",0,0,"",NULL
"VZIM004580","Hospital General Perote Veracruz","instrumental","537.327.0957","ELEVADOR TIPO CRYER WHITE DE BANDERA DERECHO HOJA PEQUEÑA",1,1,"",NULL
"VZIM004580","Hospital General Perote Veracruz","instrumental","537.327.1104","ELEVADOR TIPO CRYER WHITE DE BANDERA IZQUIERDO HOJA PEQUEÑA",1,1,"",NULL
"VZIM004580","Hospital General Perote Veracruz","instrumental","537.327.1534","ELEVADOR SELDIN DE BANDERA DERECHO HOJA GRANDE",1,1,"",NULL
"VZIM004580","Hospital General Perote Veracruz","instrumental","537.327.1609","ELEVADOR SELDIN DE BANDERA IZQUIERDO HOJA GRANDE",1,1,"",NULL
"VZIM004580","Hospital General Perote Veracruz","material","060.182.1150","CEMENTOS PROTECTOR PULPAR PARA SELLAR CAVIDADES DENTALES. DE HIDRÓXIDO DE CALCIO, COMPUESTO Y APLICADOR AUTOPOLIMERIZABLE, DOS PASTAS SEMILÍQUIDAS, BASE 13 G Y CATALIZADOR 11 G CON BLOQUE DE PAPEL PARA MEZCLAR.",1,1,"2026-05-21",36
"VZIM004580","Hospital General Perote Veracruz","material","060.031.0072","ADHESIVO. ADHESIVO DENTAL PARA RESINAS DIRECTAS AUTOPOLIMERIZABLE O FOTOPOLIMERIZABLE. FRASCO DE 5 ML.",2,1,"2027-02-08",299
"VZIM004580","Hospital General Perote Veracruz","material","060.182.0178","CEMENTO DE IONOMERO, DE VIDRIO RESTAURATIVO II. COLOR NO 21. POLVO 15 G. SILICATO DE ALUMINIO 95% - 97%. ACIDO POLIACRILICO 3% - 5%. LIQUIDO: 10 G, 8 ML. ACIDO POLIACRILICO 75%. ACIDO TARTÁRICO 10% - 15%. BARNIZ COMPATIBLE LIQUIDO 10 G.",1,1,"2027-03-10",329
"VZIM004580","Hospital General Perote Veracruz","material","S/C","ÁCIDO FOSFÓRICO AL 34% O 37% PARA GRABADO DE ESMALTE O DENTINA.",13,1,"2027-05-12",392
"VZIM004580","Hospital General Perote Veracruz","material","060.182.0160","CEMENTO: IONÓMERO DE VIDRIO I. PARA CEMENTACIONES DEFINITIVAS. POLVO 35 G. SILICATO DE ALUMINIO 95% -97%. ÁCIDO POLIACRÍLICO 3% - 5%. LÍQUIDO 25 G, 20 ML. ÁCIDO POLIACRÍLICO 75%. ÁCIDO POLIBÁSICO 10-15%. JUEGO.",1,1,"2027-05-17",397
"VZIM004580","Hospital General Perote Veracruz","material","060.182.1275","CEMENTOS. DENTALES. PARA RESTAURACIÓN INTERMEDIA. DE ÓXIDO DE ZINC (POLVO) 38 G Y EUGENOL (LÍQUIDO) 14 ML. CON GOTERO DE PLÁSTICO. JUEGO.",1,0,"2027-06-23",434
"VZIM004580","Hospital General Perote Veracruz","material","060.182.1150","CEMENTOS PROTECTOR PULPAR PARA SELLAR CAVIDADES DENTALES. DE HIDRÓXIDO DE CALCIO, COMPUESTO Y APLICADOR AUTOPOLIMERIZABLE, DOS PASTAS SEMILÍQUIDAS, BASE 13 G Y CATALIZADOR 11 G CON BLOQUE DE PAPEL PARA MEZCLAR.",5,1,"2027-10-20",553
"VZIM004580","Hospital General Perote Veracruz","material","060.031.0072","ADHESIVO. ADHESIVO DENTAL PARA RESINAS DIRECTAS AUTOPOLIMERIZABLE O FOTOPOLIMERIZABLE. FRASCO DE 5 ML.",75,1,"2027-12-12",606
"VZIM004580","Hospital General Perote Veracruz","material","060.031.0072","ADHESIVO. ADHESIVO DENTAL PARA RESINAS DIRECTAS AUTOPOLIMERIZABLE O FOTOPOLIMERIZABLE. FRASCO DE 5 ML.",83,1,"2028-02-08",664
"VZIM004580","Hospital General Perote Veracruz","material","060.182.0178","CEMENTO DE IONOMERO, DE VIDRIO RESTAURATIVO II. COLOR NO 21. POLVO 15 G. SILICATO DE ALUMINIO 95% - 97%. ACIDO POLIACRILICO 3% - 5%. LIQUIDO: 10 G, 8 ML. ACIDO POLIACRILICO 75%. ACIDO TARTÁRICO 10% - 15%. BARNIZ COMPATIBLE LIQUIDO 10 G.",3,1,"2028-06-13",790
